,S&P 500,S&P 500 Utilities (Sector),S&P 500 Performance (%),S&P 500 Utilities (Sector) Performance (%),S&P 500 Utilities (Sector) Outperform/Underperform,overall,utilities and public transportation,fuels and utilities,shelter
1997-08-14,924.77,124.169998,-4.069502074688803,-13.704914265792711,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-15,900.81,122.519997,-5.777940484284294,-15.363359193263303,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-18,912.49,123.980003,-1.6384783710075568,-13.699011869719834,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-19,926.01,125.099998,-1.4054364838534505,-13.72413931034483,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-20,939.35,125.169998,-1.3412174935932386,-13.658000181706553,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-21,925.05,123.43,-3.433409190554737,-14.79947245114489,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-22,923.54,124.559998,-2.859907649911131,-13.047121815008733,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-25,920.16,124.489998,-4.300527295607948,-13.247388153310101,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-26,913.02,124.690002,-6.701410177805034,-13.271198072721758,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-27,913.7,124.800003,-5.882716494473672,-13.351382443597737,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-28,903.67,124.32,-6.164852965608903,-13.989202974432114,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-08-29,899.47,124.040001,-6.069403398114015,-13.651231339417935,UNDERPERFORM,161.2,146.1,130.8,177.4
1997-09-02,927.58,125.970001,-3.069125868645173,-12.319897853691064,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-03,927.86,126.660004,-4.247590349012398,-11.494652284993002,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-04,930.87,126.739998,-4.76643545515929,-11.370630769230772,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-05,929.05,126.18,-5.727100224253934,-11.69430969063131,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-08,931.2,126.75,-5.006732770228906,-10.846168823889268,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-09,933.62,127.559998,-6.756419347428766,-10.859543919236458,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-10,919.03,126.790001,-8.645129224652093,-11.440942396325237,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-11,912.59,126.370003,-9.366372032972482,-11.33174329689185,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-12,923.91,128.339996,-7.934910417123387,-10.301933040230171,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-15,919.77,128.610001,-9.154929577464799,-10.848464260656598,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-16,945.64,130.53999299999998,-6.440825533767336,-9.271623253001716,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-17,943.0,129.320007,-7.459200596657545,-10.610348525753066,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-18,947.29,129.610001,-7.129341869197359,-10.074240960444014,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-19,950.51,129.630005,-7.1894467553264345,-10.587661348811173,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-22,955.43,130.240005,-6.338656393063369,-10.042819519566383,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-23,951.93,129.809998,-6.925378387891589,-11.10730747865033,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-24,944.48,129.25,-8.48771413068754,-11.405853118142794,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-25,937.91,128.740005,-8.788462286536747,-11.354397475849275,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-26,945.22,129.089996,-8.60463542220632,-11.666896891110545,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-29,953.34,129.309998,-8.168455121659902,-11.236954823302325,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-09-30,947.28,128.78999299999998,-8.081043316255244,-11.301655880888218,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-10-01,955.41,129.580002,-8.389107296960407,-11.355857022102878,UNDERPERFORM,161.5,147.1,131.0,177.9
1997-10-02,960.46,131.050003,-8.411607083257843,-10.42990582229384,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-03,965.03,130.259995,-8.034574113252136,-10.915063528142088,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-06,972.69,130.619995,-7.1594922210556415,-10.681078682949996,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-07,983.12,131.080002,-6.5493051462899965,-10.586632581720357,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-08,973.84,128.720001,-7.01689056935253,-12.262289647358582,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-09,970.62,128.300003,-6.224820057002067,-12.321464329645815,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-10,966.98,128.869995,-8.403034981860213,-12.476235653482902,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-13,968.1,129.169998,-8.00239473159049,-12.781909002758596,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-14,970.28,130.029999,-8.829692271552736,-13.162819114370938,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-15,965.72,129.720001,-9.616554512527253,-13.195931970075858,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-16,955.25,130.300003,-10.717623747569915,-12.632423311200359,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-17,944.16,130.119995,-11.645969998409145,-12.641827713497712,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-20,955.61,131.5,-11.457744586618734,-12.385899457282957,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-21,972.28,132.639999,-10.011569253551766,-12.240307081118873,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-22,968.49,132.419998,-10.781008180411234,-13.12733446100729,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-23,950.69,130.619995,-12.75992438563327,-14.54367689066366,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-24,941.64,131.199997,-14.33094362968086,-15.583580820789866,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-27,876.99,126.870003,-19.94979690566382,-18.631346442167086,OUTPERFORM,161.7,147.5,131.8,178.4
1997-10-28,921.85,128.75,-16.623705512594412,-17.621085311584828,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-29,919.16,129.279999,-16.586353035129275,-17.11757769246256,UNDERPERFORM,161.7,147.5,131.8,178.4
1997-10-30,903.68,128.509995,-17.906976744186043,-16.811238783304994,OUTPERFORM,161.7,147.5,131.8,178.4
1997-10-31,914.62,129.589996,-16.506609216387936,-15.30065620915032,OUTPERFORM,161.7,147.5,131.8,178.4
1997-11-03,938.99,130.830002,-14.137710314557417,-14.473425413653484,UNDERPERFORM,161.8,146.1,130.5,178.9
1997-11-04,940.76,130.779999,-14.612207851145909,-15.73996965285881,UNDERPERFORM,161.8,146.1,130.5,178.9
1997-11-05,942.76,130.229996,-14.924874791318876,-15.969802967345537,UNDERPERFORM,161.8,146.1,130.5,178.9
1997-11-06,938.03,129.470001,-16.248069213667737,-17.54553706418196,UNDERPERFORM,161.8,146.1,130.5,178.9
1997-11-07,927.51,128.880005,-17.385766455865326,-17.559007643331313,UNDERPERFORM,161.8,146.1,130.5,178.9
1997-11-10,921.13,129.46000700000002,-17.857461342274703,-16.74597620578777,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-11,923.78,130.570007,-16.742823667252495,-15.696020929234866,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-12,905.96,130.630005,-17.763354967548683,-15.053969404694811,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-13,916.66,130.470001,-17.467834730387978,-15.646212783942747,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-14,928.35,130.869995,-16.341500779496975,-14.547828842879362,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-17,946.2,133.399994,-15.196056464261698,-13.746288277607954,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-18,938.23,132.630005,-16.17857270485651,-14.160889721082437,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-19,944.59,133.610001,-14.761273089868887,-12.900908588040739,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-20,958.98,136.009995,-14.584224027362126,-12.189298290330541,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-21,963.09,136.770004,-14.289146976371647,-10.893218095862334,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-24,946.67,136.550003,-15.976284093834048,-10.704940631767457,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-25,950.82,137.940002,-15.896828064464763,-9.142408352016485,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-26,951.64,138.100006,-15.000267957626967,-7.810411726093225,OUTPERFORM,161.8,146.1,130.5,178.9
1997-11-28,955.4,138.570007,-13.764780214820838,-7.186869246077643,OUTPERFORM,161.8,146.1,130.5,178.9
1997-12-01,974.77,140.220001,-10.286781894822095,-5.10286563017277,OUTPERFORM,161.8,146.1,130.5,178.9
1997-12-02,971.68,139.059998,-10.453318096782816,-6.053239939109845,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-03,976.77,138.339996,-10.766293325537625,-6.684656998313654,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-04,973.1,137.970001,-12.471328985833141,-8.743965093670681,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-05,983.79,138.399994,-12.239964317573593,-8.131430791825988,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-08,982.37,138.270004,-12.450203641484038,-8.41226529501049,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-09,975.78,138.5,-12.52532496638279,-8.278145695364236,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-10,969.79,138.669998,-12.229844694638537,-7.4978358348919745,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-11,954.94,137.860001,-12.802016180579656,-7.761277570393821,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-12,953.39,139.190002,-13.964841987474518,-7.20666533333334,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-15,963.39,141.270004,-12.944589026241605,-5.599726251910164,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-16,968.04,141.300003,-13.241739036915545,-5.799997999999995,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-17,965.54,142.220001,-13.703233648535107,-4.383490507479815,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-18,955.3,142.570007,-14.504595612912464,-3.5320293979579143,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-19,946.78,142.970001,-14.606802377494976,-3.13029007738439,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-22,953.7,145.389999,-13.756307536488755,-1.4371880359700495,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-23,939.13,146.009995,-15.357091354820096,-0.538152577558193,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-24,932.7,145.520004,-16.65326255964826,-1.5559483771367955,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-26,936.46,145.78999299999995,-15.985430273451517,-0.9107673176522058,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-29,953.35,147.490005,-14.148963952200422,0.3674773807583076,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-30,970.84,148.380005,-11.259391967240084,1.7137372596059297,OUTPERFORM,162.0,145.8,129.9,179.4
1997-12-31,970.43,148.5,-11.151497395237275,1.9987664537060468,OUTPERFORM,162.0,145.8,129.9,179.4
1998-01-02,975.04,147.880005,-11.166180758017486,0.28482163302756547,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-05,977.07,146.270004,-10.427934948020745,-2.4281234760022974,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-06,966.58,144.839996,-11.402592164842618,-5.862475589090888,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-07,964.0,143.889999,-11.82012769616363,-6.08928464894084,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-08,956.05,144.759995,-11.700054491886258,-5.6446376697254275,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-09,927.69,143.660004,-15.266297050683653,-6.000129477195204,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-12,939.21,145.0,-15.679708401414894,-5.691056910569103,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-13,952.12,144.970001,-14.663177141218231,-5.507754601847925,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-14,957.94,144.869995,-14.348047674824082,-5.437338226579735,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-15,950.73,143.25,-14.524220520012943,-7.389444994350369,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-16,961.51,143.5,-12.157174441338226,-7.770419892548885,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-20,978.6,143.770004,-10.942448400131044,-7.585011550459086,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-21,970.81,144.029999,-9.860632677505322,-6.782730139885129,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-22,963.04,144.53999299999995,-11.45192581763348,-6.155051781455645,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-23,957.59,143.649994,-13.505433064465134,-6.690486002412854,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-26,956.95,143.669998,-13.505427659824454,-6.7985704884296005,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-27,969.02,143.110001,-11.959296779175954,-6.616638825448606,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-28,977.46,143.0,-11.398555125497412,-6.548166081605911,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-29,985.49,142.889999,-11.969736219171235,-6.948423508054502,OUTPERFORM,162.0,145.6,128.6,179.8
1998-01-30,980.28,142.169998,-13.470093919920922,-7.35697151375736,OUTPERFORM,162.0,145.6,128.6,179.8
1998-02-02,1001.27,143.100006,-11.335541229810142,-5.662862342107411,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-03,1006.0,143.169998,-11.224849982350872,-6.185704041768547,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-04,1006.9,142.520004,-11.558292123777992,-7.825631477998685,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-05,1003.54,143.080002,-11.491921258731386,-7.737941607712906,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-06,1012.46,144.259995,-11.849620394232774,-7.335559168479655,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-09,1010.74,143.880005,-11.835104063083346,-7.389286770151349,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-10,1019.01,144.669998,-11.951647326173164,-7.119926397018705,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-11,1020.01,144.130005,-11.661441463287902,-6.5728908647723845,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-12,1024.14,144.979996,-12.194996484850563,-5.9914440021304305,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-13,1020.09,144.779999,-11.951905814114061,-5.606992906278762,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-17,1022.76,146.029999,-12.158924016387108,-4.835450078242742,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-18,1032.08,145.889999,-11.423887949604794,-4.447206124773673,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-19,1028.28,145.229996,-12.678544132882685,-5.171399484351269,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-20,1034.21,146.139999,-11.967892680518544,-4.427444132432301,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-23,1038.14,145.679993,-12.31851620368415,-5.199456695509297,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-24,1030.56,145.199997,-13.16115441331368,-5.382516371187219,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-25,1042.9,146.179993,-11.924668524617843,-4.081365646247992,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-26,1048.67,146.309998,-9.990816002471947,-3.272509033204707,OUTPERFORM,162.0,145.9,128.9,180.3
1998-02-27,1049.34,146.220001,-9.856710878977392,-3.878513143521989,OUTPERFORM,162.0,145.9,128.9,180.3
1998-03-02,1047.7,146.240005,-8.07633252906339,-3.1394827961182425,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-03,1052.02,146.600006,-7.782258064516123,-2.6043036778021778,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-04,1047.33,146.71000700000005,-8.711114210255655,-2.7251026450356486,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-05,1035.05,146.330002,-8.422105039637607,-2.1662130429665583,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-06,1055.69,147.240005,-6.178402253801507,-0.9751812364626855,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-09,1052.31,148.100006,-7.93035565860275,-1.1282375852704307,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-10,1064.25,149.740005,-5.034488297179374,1.905541691771595,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-11,1068.47,149.440002,-3.952572723023262,0.8911740781519795,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-12,1069.92,149.139999,-0.20520091034583743,2.911952151696817,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-13,1068.61,148.949997,-1.1854673903997637,2.632117321294092,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-16,1079.27,150.089996,-0.9507814579260976,3.6676316042798307,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-17,1080.45,151.139999,-0.8261049153242439,3.1883648311028523,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-18,1085.52,152.429993,0.2197315213176454,4.268411597668642,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-19,1089.74,152.850006,1.9420382046436702,5.246856854557791,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-20,1099.16,155.419998,1.3779491247163822,4.4068231599702745,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-23,1095.55,155.919998,1.9201607576448065,5.315768213797334,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-24,1105.65,156.28999299999995,4.036697247706433,5.844500044846246,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-25,1101.93,155.979996,1.6850148107818708,4.271676028388938,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-26,1100.8,154.479996,-0.036324010170729615,3.3172765297678763,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-27,1095.44,153.0,-0.2386026264502794,2.8502320129817127,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-30,1093.6,152.970001,0.18321729571271206,2.7540848644483473,OUTPERFORM,162.2,146.2,129.2,180.8
1998-03-31,1101.75,155.21000700000005,1.8968961562650266,2.9858667580049847,OUTPERFORM,162.2,146.2,129.2,180.8
1998-04-01,1108.15,154.979996,1.8389177863142647,2.081404857266267,OUTPERFORM,162.2,146.2,129.2,180.8
1998-04-02,1120.01,157.020004,2.4852450016013217,3.904188191642022,OUTPERFORM,162.6,146.6,129.3,181.4
1998-04-03,1122.7,156.330002,3.5519604497366686,3.147271089301551,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-06,1121.38,155.5,7.557141349907459,3.3703431735186085,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-07,1109.55,154.880005,8.023249021554978,2.0558843587205056,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-08,1101.65,153.779999,15.081271937155293,2.7872454863495433,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-09,1110.67,154.669998,11.708205097258272,3.375219334822188,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-13,1109.69,153.149994,12.035578709312666,4.403839329145276,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-14,1115.75,154.660004,13.59008816402989,5.606013771376173,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-15,1119.32,154.509995,14.932897965889369,5.2233718393726924,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-16,1108.17,153.399994,8.276825669786803,2.7805654941373437,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-17,1122.72,154.889999,11.580202742993428,3.3219897719434455,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-20,1123.65,153.490005,14.635937930401255,2.3062094401533617,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-21,1126.67,152.919998,11.65540205736033,0.7643667884938976,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-22,1130.54,151.820007,9.791011148661767,-1.255279999999992,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-23,1119.58,149.800003,7.892606583917949,-3.758426743016763,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-24,1107.9,149.300003,5.970463327849407,-4.904456687898085,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-27,1086.54,147.759995,6.641671655854031,-4.9897175928570565,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-28,1085.11,148.020004,6.373947396798307,-5.345952636336094,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-29,1094.62,148.25,6.907968629442607,-5.235235167025887,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-04-30,1111.75,151.190002,7.975680584287548,-3.700635668789809,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-05-01,1121.0,150.649994,5.150597041525584,-5.619597344305138,UNDERPERFORM,162.6,146.6,129.3,181.4
1998-05-04,1122.07,150.970001,7.6099048642013,-4.024158855229021,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-05,1115.5,151.0,6.771955013161035,-4.120899608835494,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-06,1104.92,149.910004,5.361927738416505,-5.096228566259853,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-07,1095.14,149.46000700000005,4.396484337762874,-6.587495624999972,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-08,1108.14,150.0,8.96058052526525,-6.768599084894012,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-11,1106.64,149.649994,12.190918399416063,-6.91092395219346,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-12,1115.79,150.0,11.289646918013151,-8.603458097838711,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-13,1118.86,148.740005,13.180788217204809,-11.242389769156347,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-14,1117.37,147.78999299999995,13.485816431204857,-11.359685392183449,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-15,1108.73,147.589996,14.22198870894631,-11.991652569916255,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-18,1105.82,147.509995,15.256816476277812,-12.337320084689607,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-19,1109.52,146.800003,12.71142534970895,-9.894423764969595,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-20,1119.06,147.820007,12.16285293321706,-5.865116257180891,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-21,1114.64,147.130005,12.046642541214325,-8.032248606882064,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-22,1110.47,146.949997,10.436287331059258,-9.818963052819207,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-26,1094.02,145.880005,4.442047179448005,-11.609300056138483,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-27,1092.23,145.589996,3.389750288710913,-10.035225730269715,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-28,1097.6,147.46000700000005,3.314225472754817,-7.969786755783204,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-05-29,1090.82,149.910004,2.5274219168554213,-4.969886529318545,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-06-01,1090.98,153.860001,1.9683714670255759,-2.422623141542113,UNDERPERFORM,162.8,146.1,128.9,181.8
1998-06-02,1093.22,153.220001,1.366738372524301,-3.5988429143218426,UNDERPERFORM,163.2,146.2,128.7,182.1
1998-06-03,1082.73,153.419998,1.1263974894225148,-2.3113689466150555,UNDERPERFORM,163.2,146.2,128.7,182.1
1998-06-04,1094.83,152.830002,2.099186809907483,-2.188798719999996,UNDERPERFORM,163.2,146.2,128.7,182.1
